Country name,Geographical code,Household unique ID,Enumeration Area,Household unique identifier,urbrur,loc5,loc7,Survey month,Survey year,Adult equivalent scale,Total number of residents excluding household help,"Weights from sampling, used in weighting statistics calculated from individual l","WTA_S multiplied by HHSIZE, normally used in weighting statistics calculated fro",RECODE of urbrur (Urban/Rural),Total value of foods other than purchased,(sum) FD_P_CER,(sum) FD_P_MEAT,(sum) FD_P_VEG,(sum) FD_P_FRUIT,(sum) FD_P_PULS,(sum) FD_P_STAR,Total value of nonalcoholic beverages other than purchased,"Total expenditure on purchased food excluding beverages, tobacco, catering and r",Total expenditure on purchased non-alcoholic beverages,Food expenditure at restaurants,Recall period in weeks,"Total food expenditure, sum of variables prefixed fd",_merge
Ghana,Central,70148/01,70148,1,Rural,Rural Coastal,Rural Coastal,8,2017,2.310000002,3,480.9016625,1442.704956,Rural,0,0,0,0,0,0,0,0,2426.520027,0,84.68000031,0.714285731,2511.199951,matched (3)
Ghana,Central,70148/02,70148,2,Rural,Rural Coastal,Rural Coastal,8,2017,0.660000026,1,480.9016625,480.9016724,Rural,0,0,0,0,0,0,0,0,1306.69998,0,49.6400013,0.714285731,1356.339966,matched (3)
Ghana,Central,70148/03,70148,3,Rural,Rural Coastal,Rural Coastal,8,2017,2.019999981,3,480.9016625,1442.704956,Rural,0,0,0,0,0,0,0,0,2325.780008,0,116.7999992,0.714285731,2442.580078,matched (3)
Ghana,Central,70148/04,70148,4,Rural,Rural Coastal,Rural Coastal,8,2017,4.139999986,6,480.9016625,2885.409912,Rural,0,0,0,0,0,0,0,0,2295.120001,87.59999847,137.2399979,0.714285731,2519.960205,matched (3)
Ghana,Central,70148/05,70148,5,Rural,Rural Coastal,Rural Coastal,8,2017,1,1,480.9016625,480.9016724,Rural,0,0,0,0,0,0,0,0,338.7200069,356.2400017,2737.500015,0.714285731,3432.459961,matched (3)
Ghana,Central,70148/07,70148,7,Rural,Rural Coastal,Rural Coastal,8,2017,1.789999962,2,480.9016625,961.8033447,Rural,0,0,0,0,0,0,0,0,3382.819986,138.6999969,0,0.714285731,3521.52002,matched (3)
Ghana,Central,70148/08,70148,8,Rural,Rural Coastal,Rural Coastal,8,2017,3.99000001,6,480.9016625,2885.409912,Rural,0,0,0,0,0,0,0,0,1841.060026,0,254.0400066,0.714285731,2095.100098,matched (3)
Ghana,Central,70148/09,70148,9,Rural,Rural Coastal,Rural Coastal,8,2017,1.449999988,2,480.9016625,961.8033447,Rural,0,0,0,0,0,0,0,0,2441.120001,29.20000076,169.3600006,0.714285731,2639.680176,matched (3)
Ghana,Central,70148/10,70148,10,Rural,Rural Coastal,Rural Coastal,8,2017,2,3,480.9016625,1442.704956,Rural,0,0,0,0,0,0,0,0,3871.920033,233.5999985,29.20000076,0.714285731,4134.720215,matched (3)
Ghana,Central,70148/11,70148,11,Rural,Rural Coastal,Rural Coastal,8,2017,1.620000005,2,480.9016625,961.8033447,Rural,0,0,0,0,0,0,0,0,1229.320004,14.60000038,102.1999969,0.714285731,1346.119873,matched (3)
Ghana,Central,70148/12,70148,12,Rural,Rural Coastal,Rural Coastal,8,2017,0.75999999,1,480.9016625,480.9016724,Rural,0,0,0,0,0,0,0,0,2027.939966,256.9600029,233.6000061,0.714285731,2518.5,matched (3)
Ghana,Central,70148/13,70148,13,Rural,Rural Coastal,Rural Coastal,8,2017,3.75999999,5,480.9016625,2404.508301,Rural,0,0,0,0,0,0,0,0,3448.519965,0,70.08000183,0.714285731,3518.600098,matched (3)
Ghana,Central,70148/14,70148,14,Rural,Rural Coastal,Rural Coastal,8,2017,4.519999981,6,480.9016625,2885.409912,Rural,0,0,0,0,0,0,0,0,2868.900049,84.68000031,0,0.714285731,2953.580078,matched (3)
Ghana,Central,70148/15,70148,15,Rural,Rural Coastal,Rural Coastal,8,2017,1.379999995,2,480.9016625,961.8033447,Rural,0,0,0,0,0,0,0,0,3210.540005,563.5600014,0,0.714285731,3774.100098,matched (3)
Ghana,Central,70149/01,70149,1,Rural,Rural Coastal,Rural Coastal,5,2017,1,1,403.5991724,403.5991821,Rural,0,0,0,0,0,0,0,0,318.2800045,294.9199963,1747.619965,0.714285731,2360.820068,matched (3)
Ghana,Central,70149/02,70149,2,Rural,Rural Coastal,Rural Coastal,5,2017,1.899999976,3,403.5991724,1210.797485,Rural,0,0,0,0,0,0,0,0,1865.880009,39.41999817,1216.180016,0.714285731,3121.47998,matched (3)
Ghana,Central,70149/03,70149,3,Rural,Rural Coastal,Rural Coastal,6,2017,0.660000026,1,403.5991724,403.5991821,Rural,0,0,0,0,0,0,0,0,1843.980004,11.68000031,481.7999992,0.714285731,2337.459961,matched (3)
